episode,steps_so_far,ep_reward,ep_length,success,epsilon
1,1706,-4811,1706,1,0.70252
2,6706,-10876,5000,0,0.05763
3,11706,-9172,5000,0,0.01
4,16706,-6140,5000,0,0.01
5,21706,-6104,5000,0,0.01
6,26706,-6120,5000,0,0.01
7,31706,-6072,5000,0,0.01
8,36706,-6368,5000,0,0.01
9,41706,-6188,5000,0,0.01
10,46706,-6360,5000,0,0.01
11,51706,-6488,5000,0,0.01
12,56706,-6128,5000,0,0.01
13,61706,-6460,5000,0,0.01
14,66706,-6236,5000,0,0.01
15,71706,-6100,5000,0,0.01
16,76706,-7068,5000,0,0.01
17,81706,-6216,5000,0,0.01
18,86706,-6156,5000,0,0.01
19,91706,-6092,5000,0,0.01
20,96706,-6516,5000,0,0.01
21,101706,-6976,5000,0,0.01
22,106706,-6176,5000,0,0.01
23,106940,-579,234,1,0.01
24,111940,-6200,5000,0,0.01
25,116940,-6104,5000,0,0.01
26,121940,-6364,5000,0,0.01
27,126940,-6124,5000,0,0.01
28,131940,-6140,5000,0,0.01
29,136940,-6108,5000,0,0.01
30,141940,-6148,5000,0,0.01
31,146940,-6636,5000,0,0.01
32,151940,-6548,5000,0,0.01
33,156940,-6160,5000,0,0.01
34,161940,-6216,5000,0,0.01
35,166940,-6288,5000,0,0.01
36,171940,-6020,5000,0,0.01
37,176940,-6180,5000,0,0.01
38,181940,-6116,5000,0,0.01
39,186940,-6304,5000,0,0.01
40,191940,-6108,5000,0,0.01
41,196940,-6212,5000,0,0.01
42,201940,-7104,5000,0,0.01
43,206940,-6092,5000,0,0.01
44,211940,-6336,5000,0,0.01
45,216940,-7252,5000,0,0.01
46,221940,-6188,5000,0,0.01
47,226940,-6112,5000,0,0.01
48,231940,-6236,5000,0,0.01
49,236940,-6440,5000,0,0.01
50,241940,-6996,5000,0,0.01
51,246940,-6036,5000,0,0.01
52,251940,-6128,5000,0,0.01
53,256940,-5900,5000,0,0.01
54,261940,-6088,5000,0,0.01
55,266940,-5888,5000,0,0.01
56,271940,-5868,5000,0,0.01
57,276940,-5996,5000,0,0.01
58,281940,-10420,5000,0,0.01
59,286940,-6600,5000,0,0.01
60,291940,-8044,5000,0,0.01
61,296940,-6056,5000,0,0.01
62,301940,-6092,5000,0,0.01
63,306940,-7024,5000,0,0.01
64,311940,-6936,5000,0,0.01
65,314385,-2874,2445,1,0.01
66,319385,-7848,5000,0,0.01
67,319537,-201,152,1,0.01
68,319690,-270,153,1,0.01
69,319971,-558,281,1,0.01
70,320755,-1033,784,1,0.01
71,320895,-253,140,1,0.01
